registro_id,servicio,anio,mes,usuarios,es_dato_real,nota
12,Movilidad Social,2019,04,3308,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2019,05,3393,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2019,06,3340,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2019,07,3325,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2019,08,3463,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2019,09,3295,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2019,10,3482,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2019,11,3386,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2019,12,3450,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2020,01,3342,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2020,02,3353,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2020,03,3426,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2020,04,3269,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2020,05,3320,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2020,06,3302,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2020,07,3221,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2020,08,3226,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2020,09,3104,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2020,10,3075,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2020,11,3074,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2020,12,3100,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2021,01,3128,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2021,02,3148,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2021,03,3242,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2021,04,3257,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2021,05,3269,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2021,06,3409,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2021,07,3432,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2021,08,3381,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2021,09,3491,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2021,10,3522,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2021,11,3638,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2021,12,3600,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2022,01,3587,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2022,02,3772,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2022,03,3615,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2022,04,3715,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2022,05,3825,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2022,06,3721,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2022,07,3831,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2022,08,3760,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2022,09,3939,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2022,10,3996,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2022,11,3984,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2022,12,4000,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2023,01,3980,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2023,02,4097,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2023,03,4098,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2023,04,4120,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2023,05,4114,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2023,06,4235,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2023,07,4286,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2023,08,4193,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2023,09,4267,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2023,10,4138,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2023,11,4327,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2023,12,4300,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2024,01,4457,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2024,02,4443,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2024,03,4331,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2024,04,4386,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2024,05,4491,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2024,06,4347,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2024,07,4494,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2024,08,4443,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2024,09,4458,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2024,10,4470,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2024,11,4695,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2024,12,4650,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2025,01,4600,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2025,02,4661,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2025,03,4818,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2025,04,4614,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2025,05,4740,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2025,06,4789,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2025,07,4906,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2025,08,4909,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2025,09,4943,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2025,10,4794,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2025,11,4854,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2025,12,4900,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2026,01,5001,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2026,02,5042,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2026,03,4908,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2026,04,4938,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2026,05,4975,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2026,06,5000,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2026,07,5080,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
